order_id,date,region,category,channel,quantity,unit_price,discount,revenue,month,month_num,quarter,profit_margin,profit
ORD-00716,2023-11-08,North,Clothing,In-Store,1,29.45,0.15,25.03,Nov,11,Q4,0.326,8.16
ORD-00717,2023-10-13,South,Sports,In-Store,14,196.59,0.05,2614.65,Oct,10,Q4,0.445,1163.52
ORD-00718,2023-08-30,East,Food & Beverage,Wholesale,13,19.01,0.1,222.42,Aug,8,Q3,0.175,38.92
ORD-00719,2023-09-08,South,Food & Beverage,In-Store,6,24.35,0.15,124.19,Sep,9,Q3,0.309,38.37
ORD-00720,2023-12-31,South,Electronics,Online,3,890.9,0.15,2271.79,Dec,12,Q4,0.373,847.38
ORD-00721,2023-01-05,North,Sports,Wholesale,14,222.97,0.15,2653.34,Jan,1,Q1,0.219,581.08
ORD-00722,2023-04-29,East,Clothing,In-Store,14,42.44,0.05,564.45,Apr,4,Q2,0.233,131.52
ORD-00723,2023-10-16,South,Electronics,Online,8,1159.49,0.0,9275.92,Oct,10,Q4,0.411,3812.4
ORD-00724,2023-03-06,West,Electronics,In-Store,13,817.71,0.2,8504.18,Mar,3,Q1,0.241,2049.51
ORD-00725,2023-05-26,East,Furniture,Wholesale,6,708.01,0.05,4035.66,May,5,Q2,0.319,1287.38
ORD-00726,2023-08-12,West,Furniture,In-Store,13,144.95,0.0,1884.35,Aug,8,Q3,0.411,774.47
ORD-00727,2023-08-27,North,Food & Beverage,Online,11,7.59,0.05,79.32,Aug,8,Q3,0.173,13.72
ORD-00728,2023-06-26,West,Sports,In-Store,13,37.2,0.05,459.42,Jun,6,Q2,0.444,203.98
ORD-00729,2023-09-24,East,Electronics,In-Store,1,348.23,0.15,296.0,Sep,9,Q3,0.346,102.42
ORD-00730,2023-12-07,South,Food & Beverage,In-Store,5,27.79,0.05,132.0,Dec,12,Q4,0.274,36.17
ORD-00731,2023-10-09,South,Electronics,Online,8,1132.62,0.0,9060.96,Oct,10,Q4,0.251,2274.3
ORD-00732,2023-03-04,East,Sports,Online,3,199.11,0.2,477.86,Mar,3,Q1,0.434,207.39
ORD-00733,2023-08-05,South,Food & Beverage,In-Store,12,20.96,0.1,226.37,Aug,8,Q3,0.172,38.94
ORD-00734,2023-12-08,West,Furniture,In-Store,6,540.79,0.05,3082.5,Dec,12,Q4,0.209,644.24
ORD-00735,2023-11-11,South,Food & Beverage,Online,5,11.16,0.0,55.8,Nov,11,Q4,0.208,11.61
ORD-00736,2023-10-10,South,Clothing,Online,6,129.71,0.0,778.26,Oct,10,Q4,0.201,156.43
ORD-00737,2023-06-26,West,Furniture,Online,10,546.11,0.05,5188.04,Jun,6,Q2,0.264,1369.64
ORD-00738,2023-04-08,West,Food & Beverage,In-Store,1,48.56,0.0,48.56,Apr,4,Q2,0.446,21.66
ORD-00739,2023-04-15,West,Furniture,Online,7,889.08,0.0,6223.56,Apr,4,Q2,0.411,2557.88
ORD-00740,2023-04-09,North,Clothing,Online,9,65.16,0.1,527.8,Apr,4,Q2,0.215,113.48
ORD-00741,2023-11-07,West,Furniture,Online,2,497.92,0.0,995.84,Nov,11,Q4,0.248,246.97
ORD-00742,2023-01-06,West,Food & Beverage,In-Store,10,54.99,0.0,549.9,Jan,1,Q1,0.334,183.67
ORD-00743,2023-07-16,North,Clothing,Online,5,161.33,0.0,806.65,Jul,7,Q3,0.106,85.5
ORD-00744,2023-12-17,South,Electronics,Online,10,661.78,0.0,6617.8,Dec,12,Q4,0.387,2561.09
ORD-00745,2023-05-13,West,Food & Beverage,Wholesale,4,57.0,0.1,205.2,May,5,Q2,0.408,83.72
ORD-00746,2023-12-24,East,Food & Beverage,Online,6,8.15,0.0,48.9,Dec,12,Q4,0.4,19.56
ORD-00747,2023-09-16,West,Electronics,Online,6,1127.55,0.0,6765.3,Sep,9,Q3,0.231,1562.78
ORD-00748,2023-01-23,West,Electronics,Wholesale,11,203.03,0.05,2121.66,Jan,1,Q1,0.262,555.87
ORD-00749,2023-02-22,North,Electronics,Online,2,724.67,0.2,1159.47,Feb,2,Q1,0.104,120.58
ORD-00750,2023-06-14,East,Clothing,In-Store,2,180.28,0.05,342.53,Jun,6,Q2,0.24,82.21
ORD-00751,2023-07-21,South,Furniture,Online,4,295.43,0.0,1181.72,Jul,7,Q3,0.261,308.43
ORD-00752,2023-03-24,South,Food & Beverage,In-Store,1,30.97,0.0,30.97,Mar,3,Q1,0.417,12.91
ORD-00753,2023-05-25,East,Food & Beverage,Online,9,22.84,0.15,174.73,May,5,Q2,0.413,72.16
ORD-00754,2023-03-26,West,Food & Beverage,In-Store,14,57.37,0.0,803.18,Mar,3,Q1,0.438,351.79
ORD-00755,2023-03-19,North,Clothing,Online,14,168.26,0.05,2237.86,Mar,3,Q1,0.41,917.52
ORD-00756,2023-01-01,East,Food & Beverage,Online,13,44.0,0.0,572.0,Jan,1,Q1,0.103,58.92
ORD-00757,2023-02-20,East,Furniture,In-Store,7,561.85,0.0,3932.95,Feb,2,Q1,0.325,1278.21
ORD-00758,2023-06-22,South,Sports,Wholesale,12,333.62,0.1,3603.1,Jun,6,Q2,0.124,446.78
ORD-00759,2023-07-24,North,Food & Beverage,Online,7,26.57,0.1,167.39,Jul,7,Q3,0.195,32.64
ORD-00760,2023-09-17,East,Electronics,In-Store,3,619.93,0.05,1766.8,Sep,9,Q3,0.302,533.57
ORD-00761,2023-10-15,North,Food & Beverage,Online,11,45.15,0.0,496.65,Oct,10,Q4,0.345,171.34
ORD-00762,2023-02-03,West,Clothing,In-Store,12,84.4,0.0,1012.8,Feb,2,Q1,0.329,333.21
ORD-00763,2023-12-14,South,Food & Beverage,Online,3,8.51,0.05,24.25,Dec,12,Q4,0.117,2.84
ORD-00764,2023-04-05,West,Electronics,In-Store,1,228.05,0.05,216.65,Apr,4,Q2,0.136,29.46
ORD-00765,2023-03-13,North,Electronics,Online,3,271.13,0.0,813.39,Mar,3,Q1,0.145,117.94
ORD-00766,2023-02-08,West,Sports,Online,3,351.78,0.0,1055.34,Feb,2,Q1,0.132,139.3
ORD-00767,2023-06-03,South,Electronics,Online,4,645.84,0.0,2583.36,Jun,6,Q2,0.162,418.5
ORD-00768,2023-09-07,North,Food & Beverage,Online,4,44.21,0.2,141.47,Sep,9,Q3,0.341,48.24
ORD-00769,2023-06-11,East,Clothing,Wholesale,3,90.72,0.1,244.94,Jun,6,Q2,0.391,95.77
ORD-00770,2023-04-28,West,Food & Beverage,Wholesale,10,19.23,0.15,163.46,Apr,4,Q2,0.243,39.72
ORD-00771,2023-09-16,South,Food & Beverage,In-Store,12,24.1,0.0,289.2,Sep,9,Q3,0.342,98.91
ORD-00772,2023-11-02,East,Furniture,Online,8,731.23,0.2,4679.87,Nov,11,Q4,0.17,795.58
ORD-00773,2023-09-25,South,Clothing,Online,8,132.54,0.0,1060.32,Sep,9,Q3,0.441,467.6
ORD-00774,2023-02-23,North,Electronics,In-Store,13,1134.52,0.05,14011.32,Feb,2,Q1,0.222,3110.51
ORD-00775,2023-08-24,North,Electronics,Wholesale,13,863.69,0.1,10105.17,Aug,8,Q3,0.396,4001.65
ORD-00776,2023-08-10,West,Clothing,Online,1,122.63,0.0,122.63,Aug,8,Q3,0.431,52.85
ORD-00777,2023-09-08,South,Food & Beverage,In-Store,7,38.56,0.0,269.92,Sep,9,Q3,0.403,108.78
ORD-00778,2023-11-09,South,Sports,Wholesale,11,378.68,0.0,4165.48,Nov,11,Q4,0.123,512.35
ORD-00779,2023-04-22,South,Sports,Wholesale,2,321.63,0.0,643.26,Apr,4,Q2,0.328,210.99
ORD-00780,2023-09-12,North,Food & Beverage,Online,1,6.32,0.05,6.0,Sep,9,Q3,0.142,0.85
ORD-00781,2023-10-30,West,Food & Beverage,Online,3,34.38,0.05,97.98,Oct,10,Q4,0.102,9.99
ORD-00782,2023-07-26,South,Food & Beverage,Online,4,42.86,0.1,154.3,Jul,7,Q3,0.118,18.21
ORD-00783,2023-08-17,South,Clothing,In-Store,13,154.77,0.05,1911.41,Aug,8,Q3,0.421,804.7
ORD-00784,2023-12-07,East,Sports,Online,6,108.86,0.05,620.5,Dec,12,Q4,0.418,259.37
ORD-00785,2023-03-07,South,Food & Beverage,Online,10,52.69,0.0,526.9,Mar,3,Q1,0.179,94.32
ORD-00786,2023-03-16,West,Furniture,In-Store,14,863.79,0.0,12093.06,Mar,3,Q1,0.291,3519.08
ORD-00787,2023-04-13,East,Electronics,Online,5,398.55,0.2,1594.2,Apr,4,Q2,0.434,691.88
ORD-00788,2023-07-11,East,Clothing,Online,14,178.87,0.0,2504.18,Jul,7,Q3,0.274,686.15
ORD-00789,2023-09-09,East,Furniture,In-Store,4,159.52,0.05,606.18,Sep,9,Q3,0.238,144.27
ORD-00790,2023-08-14,North,Sports,In-Store,8,50.61,0.0,404.88,Aug,8,Q3,0.269,108.91
ORD-00791,2023-10-21,East,Furniture,In-Store,11,185.96,0.1,1841.0,Oct,10,Q4,0.377,694.06
ORD-00792,2023-11-02,South,Clothing,Online,12,30.39,0.1,328.21,Nov,11,Q4,0.267,87.63
ORD-00793,2023-04-08,North,Sports,In-Store,14,342.65,0.0,4797.1,Apr,4,Q2,0.374,1794.12
ORD-00794,2023-12-04,North,Electronics,In-Store,4,212.0,0.0,848.0,Dec,12,Q4,0.251,212.85
ORD-00795,2023-10-13,North,Clothing,Online,13,68.9,0.05,850.92,Oct,10,Q4,0.188,159.97
ORD-00796,2023-12-01,North,Electronics,In-Store,10,258.94,0.0,2589.4,Dec,12,Q4,0.214,554.13
ORD-00797,2023-12-13,North,Food & Beverage,Online,12,21.25,0.0,255.0,Dec,12,Q4,0.127,32.38
ORD-00798,2023-11-04,North,Sports,Online,13,63.51,0.1,743.07,Nov,11,Q4,0.274,203.6
ORD-00799,2023-09-06,North,Clothing,Online,2,140.24,0.0,280.48,Sep,9,Q3,0.152,42.63
ORD-00800,2023-06-15,East,Sports,Online,3,79.33,0.15,202.29,Jun,6,Q2,0.384,77.68
ORD-00801,2023-12-01,West,Clothing,Online,6,173.33,0.05,987.98,Dec,12,Q4,0.247,244.03
ORD-00802,2023-01-30,South,Sports,In-Store,8,332.36,0.0,2658.88,Jan,1,Q1,0.368,978.47
ORD-00803,2023-09-04,South,Food & Beverage,Online,8,5.75,0.05,43.7,Sep,9,Q3,0.434,18.97
ORD-00804,2023-04-16,East,Food & Beverage,Wholesale,11,54.26,0.05,567.02,Apr,4,Q2,0.397,225.11
ORD-00805,2023-02-20,East,Electronics,In-Store,9,180.39,0.0,1623.51,Feb,2,Q1,0.433,702.98
ORD-00806,2023-03-22,North,Sports,Online,7,118.67,0.0,830.69,Mar,3,Q1,0.299,248.38
ORD-00807,2023-05-13,West,Food & Beverage,Online,13,6.78,0.0,88.14,May,5,Q2,0.158,13.93
ORD-00808,2023-10-12,North,Clothing,In-Store,2,80.45,0.0,160.9,Oct,10,Q4,0.427,68.7
ORD-00809,2023-05-18,East,Food & Beverage,In-Store,8,33.26,0.0,266.08,May,5,Q2,0.404,107.5
ORD-00810,2023-07-03,North,Clothing,Online,7,163.4,0.0,1143.8,Jul,7,Q3,0.403,460.95
ORD-00811,2023-11-26,South,Sports,Online,8,155.05,0.0,1240.4,Nov,11,Q4,0.343,425.46
ORD-00812,2023-09-30,South,Electronics,In-Store,12,890.76,0.05,10154.66,Sep,9,Q3,0.319,3239.34
ORD-00813,2023-12-06,North,Food & Beverage,Online,3,15.31,0.05,43.63,Dec,12,Q4,0.105,4.58
ORD-00814,2023-03-10,West,Furniture,Wholesale,7,695.49,0.05,4625.01,Mar,3,Q1,0.362,1674.25
ORD-00815,2023-02-03,North,Electronics,In-Store,10,397.8,0.1,3580.2,Feb,2,Q1,0.132,472.59
ORD-00816,2023-09-19,North,Electronics,Online,13,300.72,0.1,3518.42,Sep,9,Q3,0.191,672.02
ORD-00817,2023-02-22,West,Electronics,Online,9,344.68,0.05,2947.01,Feb,2,Q1,0.293,863.47
ORD-00818,2023-07-24,West,Furniture,Online,3,229.29,0.05,653.48,Jul,7,Q3,0.258,168.6
ORD-00819,2023-05-06,West,Clothing,In-Store,14,112.32,0.0,1572.48,May,5,Q2,0.106,166.68
ORD-00820,2023-08-23,South,Furniture,Online,10,772.73,0.15,6568.2,Aug,8,Q3,0.388,2548.46
ORD-00821,2023-02-12,North,Clothing,Online,6,34.33,0.0,205.98,Feb,2,Q1,0.408,84.04
ORD-00822,2023-08-28,East,Clothing,In-Store,2,147.25,0.0,294.5,Aug,8,Q3,0.339,99.84
ORD-00823,2023-04-21,West,Food & Beverage,Online,2,40.99,0.1,73.78,Apr,4,Q2,0.289,21.32
ORD-00824,2023-09-06,West,Electronics,Online,5,1066.15,0.0,5330.75,Sep,9,Q3,0.436,2324.21
ORD-00825,2023-05-31,North,Sports,In-Store,5,120.33,0.0,601.65,May,5,Q2,0.142,85.43
ORD-00826,2023-07-02,East,Sports,Online,13,196.54,0.05,2427.27,Jul,7,Q3,0.358,868.96
ORD-00827,2023-12-02,North,Food & Beverage,Wholesale,7,55.92,0.05,371.87,Dec,12,Q4,0.145,53.92
ORD-00828,2023-04-05,North,Furniture,In-Store,12,621.19,0.1,6708.85,Apr,4,Q2,0.234,1569.87
ORD-00829,2023-01-08,West,Sports,Online,2,173.84,0.1,312.91,Jan,1,Q1,0.305,95.44
ORD-00830,2023-12-26,West,Electronics,Online,11,287.98,0.0,3167.78,Dec,12,Q4,0.358,1134.07
ORD-00831,2023-07-03,South,Electronics,Online,14,425.61,0.0,5958.54,Jul,7,Q3,0.101,601.81
ORD-00832,2023-10-08,East,Electronics,In-Store,13,760.28,0.05,9389.46,Oct,10,Q4,0.191,1793.39
ORD-00833,2023-07-14,East,Food & Beverage,Online,7,44.5,0.0,311.5,Jul,7,Q3,0.288,89.71
ORD-00834,2023-12-18,West,Electronics,Wholesale,5,280.64,0.05,1333.04,Dec,12,Q4,0.287,382.58
ORD-00835,2023-07-14,West,Furniture,In-Store,14,571.67,0.0,8003.38,Jul,7,Q3,0.323,2585.09
ORD-00836,2023-06-04,West,Sports,Online,6,233.63,0.0,1401.78,Jun,6,Q2,0.206,288.77
ORD-00837,2023-04-03,East,Sports,In-Store,8,220.16,0.05,1673.22,Apr,4,Q2,0.289,483.56
ORD-00838,2023-06-09,South,Furniture,Online,10,645.9,0.05,6136.05,Jun,6,Q2,0.166,1018.58
ORD-00839,2023-03-02,East,Electronics,In-Store,13,1029.32,0.05,12712.1,Mar,3,Q1,0.165,2097.5
ORD-00840,2023-05-02,West,Food & Beverage,In-Store,14,22.76,0.0,318.64,May,5,Q2,0.302,96.23
ORD-00841,2023-02-20,West,Furniture,Online,12,808.99,0.0,9707.88,Feb,2,Q1,0.34,3300.68
ORD-00842,2023-10-04,South,Electronics,Online,4,318.67,0.0,1274.68,Oct,10,Q4,0.142,181.0
ORD-00843,2023-01-05,North,Electronics,Wholesale,13,331.68,0.0,4311.84,Jan,1,Q1,0.143,616.59
ORD-00844,2023-04-02,North,Sports,In-Store,7,128.71,0.0,900.97,Apr,4,Q2,0.298,268.49
ORD-00845,2023-06-19,East,Food & Beverage,Wholesale,6,11.57,0.0,69.42,Jun,6,Q2,0.195,13.54
ORD-00846,2023-11-13,North,Food & Beverage,Online,10,17.67,0.05,167.86,Nov,11,Q4,0.237,39.78
ORD-00847,2023-01-22,North,Sports,Online,2,69.37,0.0,138.74,Jan,1,Q1,0.24,33.3
ORD-00848,2023-11-22,East,Furniture,Online,8,753.84,0.05,5729.18,Nov,11,Q4,0.162,928.13
ORD-00849,2023-01-01,West,Furniture,In-Store,10,193.95,0.15,1648.58,Jan,1,Q1,0.1,164.86
ORD-00850,2023-05-13,North,Clothing,Online,9,154.51,0.0,1390.59,May,5,Q2,0.399,554.85
ORD-00851,2023-08-21,West,Clothing,Online,5,28.62,0.0,143.1,Aug,8,Q3,0.35,50.08
ORD-00852,2023-01-12,East,Clothing,In-Store,10,190.73,0.0,1907.3,Jan,1,Q1,0.342,652.3
ORD-00853,2023-12-12,West,Food & Beverage,In-Store,4,44.11,0.05,167.62,Dec,12,Q4,0.291,48.78
ORD-00854,2023-02-15,West,Food & Beverage,Online,6,5.37,0.0,32.22,Feb,2,Q1,0.345,11.12
ORD-00855,2023-02-03,East,Sports,Online,8,312.63,0.0,2501.04,Feb,2,Q1,0.427,1067.94
ORD-00856,2023-03-19,West,Clothing,In-Store,11,112.53,0.05,1175.94,Mar,3,Q1,0.333,391.59
ORD-00857,2023-08-06,North,Food & Beverage,Online,3,47.87,0.0,143.61,Aug,8,Q3,0.193,27.72
ORD-00858,2023-10-28,North,Food & Beverage,Online,10,33.74,0.05,320.53,Oct,10,Q4,0.3,96.16
ORD-00859,2023-03-14,North,Furniture,Online,11,605.64,0.05,6328.94,Mar,3,Q1,0.255,1613.88
ORD-00860,2023-10-09,North,Food & Beverage,In-Store,11,48.25,0.1,477.68,Oct,10,Q4,0.295,140.92
ORD-00861,2023-09-06,West,Electronics,In-Store,1,575.36,0.0,575.36,Sep,9,Q3,0.281,161.68
ORD-00862,2023-02-16,North,Furniture,Online,4,82.22,0.15,279.55,Feb,2,Q1,0.401,112.1
ORD-00863,2023-05-01,West,Electronics,Online,4,1042.44,0.1,3752.78,May,5,Q2,0.328,1230.91
ORD-00864,2023-08-02,South,Clothing,Wholesale,1,88.56,0.0,88.56,Aug,8,Q3,0.166,14.7
ORD-00865,2023-08-27,West,Furniture,Wholesale,9,486.76,0.0,4380.84,Aug,8,Q3,0.122,534.46
ORD-00866,2023-02-25,North,Food & Beverage,In-Store,3,5.43,0.0,16.29,Feb,2,Q1,0.249,4.06
ORD-00867,2023-12-16,South,Sports,Wholesale,5,212.07,0.1,954.32,Dec,12,Q4,0.105,100.2
ORD-00868,2023-04-17,East,Food & Beverage,In-Store,6,59.26,0.1,320.0,Apr,4,Q2,0.211,67.52
ORD-00869,2023-11-15,West,Food & Beverage,In-Store,8,20.3,0.05,154.28,Nov,11,Q4,0.229,35.33
ORD-00870,2023-02-17,North,Furniture,Online,6,404.24,0.15,2061.62,Feb,2,Q1,0.231,476.23
ORD-00871,2023-03-02,North,Food & Beverage,Online,3,42.8,0.0,128.4,Mar,3,Q1,0.443,56.88
ORD-00872,2023-12-03,North,Electronics,Online,6,1005.53,0.0,6033.18,Dec,12,Q4,0.206,1242.84
ORD-00873,2023-01-26,East,Clothing,In-Store,1,95.13,0.15,80.86,Jan,1,Q1,0.193,15.61
ORD-00874,2023-10-19,South,Clothing,Wholesale,4,75.74,0.1,272.66,Oct,10,Q4,0.145,39.54
ORD-00875,2023-09-14,South,Furniture,In-Store,6,849.02,0.0,5094.12,Sep,9,Q3,0.279,1421.26
ORD-00876,2023-01-08,North,Electronics,Online,7,861.0,0.1,5424.3,Jan,1,Q1,0.154,835.34
ORD-00877,2023-04-23,West,Electronics,Online,11,274.97,0.2,2419.74,Apr,4,Q2,0.316,764.64
ORD-00878,2023-12-21,North,Clothing,Online,13,32.41,0.1,379.2,Dec,12,Q4,0.154,58.4
ORD-00879,2023-09-10,North,Sports,Online,11,208.91,0.1,2068.21,Sep,9,Q3,0.302,624.6
ORD-00880,2023-06-29,West,Clothing,In-Store,10,59.62,0.1,536.58,Jun,6,Q2,0.389,208.73
ORD-00881,2023-07-26,North,Furniture,Wholesale,3,288.27,0.0,864.81,Jul,7,Q3,0.115,99.45
ORD-00882,2023-10-30,East,Electronics,Online,9,1071.58,0.1,8679.8,Oct,10,Q4,0.247,2143.91
ORD-00883,2023-05-07,North,Food & Beverage,Online,12,9.93,0.0,119.16,May,5,Q2,0.261,31.1
ORD-00884,2023-02-25,East,Clothing,In-Store,12,148.77,0.15,1517.45,Feb,2,Q1,0.377,572.08
ORD-00885,2023-08-02,North,Electronics,Online,7,434.7,0.0,3042.9,Aug,8,Q3,0.264,803.33
ORD-00886,2023-01-14,South,Furniture,Wholesale,14,703.47,0.05,9356.15,Jan,1,Q1,0.299,2797.49
ORD-00887,2023-01-28,West,Electronics,Online,1,908.53,0.0,908.53,Jan,1,Q1,0.377,342.52
ORD-00888,2023-03-19,South,Electronics,Online,2,157.76,0.0,315.52,Mar,3,Q1,0.296,93.39
ORD-00889,2023-08-04,North,Electronics,Online,1,684.59,0.0,684.59,Aug,8,Q3,0.225,154.03
ORD-00890,2023-12-31,North,Electronics,Online,11,296.29,0.2,2607.35,Dec,12,Q4,0.13,338.96
ORD-00891,2023-06-03,East,Electronics,In-Store,9,1059.54,0.2,7628.69,Jun,6,Q2,0.355,2708.18
ORD-00892,2023-01-14,North,Clothing,Online,9,176.89,0.0,1592.01,Jan,1,Q1,0.405,644.76
ORD-00893,2023-07-06,North,Food & Beverage,Online,7,28.01,0.2,156.86,Jul,7,Q3,0.44,69.02
ORD-00894,2023-11-08,North,Furniture,Online,10,444.4,0.1,3999.6,Nov,11,Q4,0.424,1695.83
ORD-00895,2023-01-07,South,Furniture,Online,3,328.69,0.05,936.77,Jan,1,Q1,0.379,355.04
ORD-00896,2023-01-03,East,Clothing,Online,13,148.99,0.0,1936.87,Jan,1,Q1,0.325,629.48
ORD-00897,2023-04-21,South,Sports,In-Store,5,162.7,0.15,691.48,Apr,4,Q2,0.374,258.61
ORD-00898,2023-08-26,East,Clothing,In-Store,4,68.2,0.05,259.16,Aug,8,Q3,0.251,65.05
ORD-00899,2023-12-29,South,Electronics,Wholesale,7,603.84,0.15,3592.85,Dec,12,Q4,0.308,1106.6
ORD-00900,2023-08-27,North,Food & Beverage,Online,14,10.03,0.1,126.38,Aug,8,Q3,0.222,28.06
ORD-00901,2023-10-01,South,Electronics,Online,9,933.93,0.1,7564.83,Oct,10,Q4,0.214,1618.87
ORD-00902,2023-10-21,South,Clothing,Online,12,22.27,0.05,253.88,Oct,10,Q4,0.365,92.67
ORD-00903,2023-08-15,East,Furniture,Online,2,608.48,0.0,1216.96,Aug,8,Q3,0.259,315.19
ORD-00904,2023-01-15,East,Sports,In-Store,13,97.66,0.0,1269.58,Jan,1,Q1,0.174,220.91
ORD-00905,2023-07-11,South,Furniture,In-Store,8,270.57,0.0,2164.56,Jul,7,Q3,0.171,370.14
ORD-00906,2023-04-29,East,Food & Beverage,In-Store,9,39.96,0.0,359.64,Apr,4,Q2,0.401,144.22
ORD-00907,2023-01-28,East,Sports,Online,10,397.39,0.05,3775.2,Jan,1,Q1,0.337,1272.24
ORD-00908,2023-07-21,East,Electronics,Online,14,966.6,0.05,12855.78,Jul,7,Q3,0.291,3741.03
ORD-00909,2023-02-08,West,Clothing,Wholesale,10,60.65,0.15,515.52,Feb,2,Q1,0.24,123.72
ORD-00910,2023-09-30,East,Clothing,Online,9,51.68,0.0,465.12,Sep,9,Q3,0.251,116.75
ORD-00911,2023-08-19,West,Clothing,Online,14,175.92,0.05,2339.74,Aug,8,Q3,0.12,280.77
ORD-00912,2023-03-27,West,Clothing,Wholesale,10,99.95,0.0,999.5,Mar,3,Q1,0.259,258.87
ORD-00913,2023-05-06,East,Sports,In-Store,14,80.71,0.0,1129.94,May,5,Q2,0.378,427.12
ORD-00914,2023-10-27,South,Food & Beverage,In-Store,7,52.42,0.0,366.94,Oct,10,Q4,0.236,86.6
ORD-00915,2023-01-25,East,Food & Beverage,Online,9,49.89,0.1,404.11,Jan,1,Q1,0.234,94.56
ORD-00916,2023-05-25,North,Clothing,Online,9,197.1,0.0,1773.9,May,5,Q2,0.106,188.03
ORD-00917,2023-01-13,South,Food & Beverage,Online,14,55.04,0.1,693.5,Jan,1,Q1,0.26,180.31
ORD-00918,2023-07-31,West,Sports,In-Store,3,345.16,0.0,1035.48,Jul,7,Q3,0.109,112.87
ORD-00919,2023-01-25,West,Food & Beverage,Online,4,7.89,0.15,26.83,Jan,1,Q1,0.3,8.05
ORD-00920,2023-03-09,South,Electronics,In-Store,2,259.64,0.1,467.35,Mar,3,Q1,0.277,129.46
ORD-00921,2023-03-08,South,Food & Beverage,In-Store,10,36.29,0.2,290.32,Mar,3,Q1,0.394,114.39
ORD-00922,2023-08-21,East,Electronics,In-Store,3,708.05,0.15,1805.53,Aug,8,Q3,0.304,548.88
ORD-00923,2023-04-19,West,Clothing,Online,11,102.43,0.15,957.72,Apr,4,Q2,0.213,203.99
ORD-00924,2023-05-26,North,Electronics,Online,11,566.63,0.15,5297.99,May,5,Q2,0.281,1488.74
ORD-00925,2023-04-21,East,Food & Beverage,In-Store,5,28.72,0.05,136.42,Apr,4,Q2,0.345,47.06
ORD-00926,2023-08-16,South,Food & Beverage,In-Store,5,36.31,0.0,181.55,Aug,8,Q3,0.133,24.15
ORD-00927,2023-04-21,West,Electronics,In-Store,6,152.18,0.0,913.08,Apr,4,Q2,0.317,289.45
ORD-00928,2023-02-03,South,Clothing,Online,13,66.93,0.0,870.09,Feb,2,Q1,0.421,366.31
ORD-00929,2023-04-21,South,Furniture,In-Store,7,504.99,0.05,3358.18,Apr,4,Q2,0.205,688.43
ORD-00930,2023-09-21,South,Clothing,In-Store,7,150.0,0.05,997.5,Sep,9,Q3,0.319,318.2
ORD-00931,2023-08-24,East,Electronics,Online,1,332.86,0.15,282.93,Aug,8,Q3,0.387,109.49
ORD-00932,2023-03-24,North,Clothing,In-Store,14,118.44,0.2,1326.53,Mar,3,Q1,0.279,370.1
ORD-00933,2023-02-11,North,Food & Beverage,In-Store,2,44.3,0.0,88.6,Feb,2,Q1,0.351,31.1
ORD-00934,2023-04-11,West,Electronics,Online,12,616.86,0.05,7032.2,Apr,4,Q2,0.209,1469.73
ORD-00935,2023-01-06,South,Electronics,Online,9,178.44,0.2,1284.77,Jan,1,Q1,0.207,265.95
ORD-00936,2023-06-29,North,Clothing,In-Store,10,100.87,0.0,1008.7,Jun,6,Q2,0.334,336.91
ORD-00937,2023-10-09,South,Sports,Online,2,139.68,0.1,251.42,Oct,10,Q4,0.347,87.24
ORD-00938,2023-11-16,West,Food & Beverage,In-Store,6,56.13,0.0,336.78,Nov,11,Q4,0.428,144.14
ORD-00939,2023-08-14,South,Food & Beverage,In-Store,11,11.85,0.05,123.83,Aug,8,Q3,0.179,22.17
ORD-00940,2023-11-11,North,Clothing,Wholesale,11,137.45,0.0,1511.95,Nov,11,Q4,0.264,399.15
ORD-00941,2023-12-31,South,Furniture,In-Store,1,123.23,0.15,104.75,Dec,12,Q4,0.188,19.69
ORD-00942,2023-08-17,North,Electronics,Online,3,618.48,0.05,1762.67,Aug,8,Q3,0.128,225.62
ORD-00943,2023-10-16,West,Food & Beverage,Online,2,35.47,0.0,70.94,Oct,10,Q4,0.241,17.1
ORD-00944,2023-05-30,South,Sports,In-Store,3,140.24,0.0,420.72,May,5,Q2,0.231,97.19
ORD-00945,2023-10-04,North,Food & Beverage,Online,5,30.03,0.0,150.15,Oct,10,Q4,0.195,29.28
ORD-00946,2023-07-17,West,Sports,In-Store,11,90.51,0.2,796.49,Jul,7,Q3,0.204,162.48
ORD-00947,2023-03-11,South,Food & Beverage,In-Store,10,21.73,0.1,195.57,Mar,3,Q1,0.226,44.2
ORD-00948,2023-04-22,West,Electronics,Online,6,802.16,0.0,4812.96,Apr,4,Q2,0.446,2146.58
ORD-00949,2023-01-04,North,Sports,Online,9,141.67,0.0,1275.03,Jan,1,Q1,0.374,476.86
ORD-00950,2023-12-16,South,Electronics,In-Store,12,1094.73,0.05,12479.92,Dec,12,Q4,0.125,1559.99
ORD-00951,2023-11-27,South,Furniture,Wholesale,11,595.29,0.1,5893.37,Nov,11,Q4,0.405,2386.81
ORD-00952,2023-11-14,South,Electronics,Online,10,610.58,0.1,5495.22,Nov,11,Q4,0.322,1769.46
ORD-00953,2023-12-16,West,Electronics,Wholesale,12,190.69,0.0,2288.28,Dec,12,Q4,0.412,942.77
ORD-00954,2023-04-05,West,Clothing,In-Store,12,109.92,0.1,1187.14,Apr,4,Q2,0.22,261.17
